timestamp,iso_time,cpu_percent,ram_percent,gpu_percent
1762623073.6482272,2025-11-08T17:31:13.648227,13.9,33.7,0.0
1762623074.886925,2025-11-08T17:31:14.886925,16.4,33.7,0.0
1762623076.117141,2025-11-08T17:31:16.117141,13.6,33.7,0.0
1762623077.349975,2025-11-08T17:31:17.349975,12.0,33.7,0.0
1762623078.7055383,2025-11-08T17:31:18.705538,16.1,33.7,0.0
1762623079.94524,2025-11-08T17:31:19.945240,15.0,33.7,0.0
1762623081.168377,2025-11-08T17:31:21.168377,18.0,33.7,0.0
1762623082.4125164,2025-11-08T17:31:22.412516,15.0,33.7,0.0
1762623083.6343849,2025-11-08T17:31:23.634385,15.1,33.7,0.0
1762623084.8781655,2025-11-08T17:31:24.878165,13.9,33.7,0.0
1762623086.0963979,2025-11-08T17:31:26.096398,15.2,33.7,0.0
1762623087.3324373,2025-11-08T17:31:27.332437,14.6,33.7,0.0
1762623088.557177,2025-11-08T17:31:28.557177,14.2,33.7,0.0
1762623089.7900996,2025-11-08T17:31:29.790100,13.9,33.7,0.0
1762623091.0321407,2025-11-08T17:31:31.032141,10.7,33.7,0.0
1762623092.378061,2025-11-08T17:31:32.378061,16.4,33.7,0.0
1762623093.616146,2025-11-08T17:31:33.616146,18.6,34.0,0.0
1762623094.8455374,2025-11-08T17:31:34.845537,17.4,34.0,0.0
1762623096.0676637,2025-11-08T17:31:36.067664,14.3,34.0,0.0
1762623097.2992668,2025-11-08T17:31:37.299267,8.6,34.0,0.0
1762623098.536539,2025-11-08T17:31:38.536539,17.6,34.0,0.0
1762623099.832555,2025-11-08T17:31:39.832555,15.1,34.1,0.0
1762623101.077791,2025-11-08T17:31:41.077791,14.9,34.1,0.0
1762623102.3161561,2025-11-08T17:31:42.316156,14.1,34.1,0.0
1762623103.6501439,2025-11-08T17:31:43.650144,15.9,34.2,0.0
1762623104.910707,2025-11-08T17:31:44.910707,18.2,34.1,0.0
1762623106.139385,2025-11-08T17:31:46.139385,13.5,34.1,0.0
1762623107.3807945,2025-11-08T17:31:47.380795,15.3,34.1,0.0
1762623108.6003785,2025-11-08T17:31:48.600379,14.4,34.2,0.0
1762623109.8479614,2025-11-08T17:31:49.847961,16.2,34.2,0.0
1762623111.0926442,2025-11-08T17:31:51.092644,17.4,34.2,0.0
1762623112.3358872,2025-11-08T17:31:52.335887,15.6,34.2,0.0
1762623113.5746217,2025-11-08T17:31:53.574622,13.9,34.1,0.0
1762623114.8171983,2025-11-08T17:31:54.817198,14.4,34.1,0.0
1762623116.0487452,2025-11-08T17:31:56.048745,14.6,34.1,0.0
1762623117.2920494,2025-11-08T17:31:57.292049,16.4,34.1,0.0
1762623118.5211186,2025-11-08T17:31:58.521119,12.9,34.1,0.0
1762623119.8447344,2025-11-08T17:31:59.844734,15.3,34.1,0.0
1762623121.1201577,2025-11-08T17:32:01.120158,12.7,34.1,0.0
1762623122.354194,2025-11-08T17:32:02.354194,15.2,34.1,0.0
1762623123.587446,2025-11-08T17:32:03.587446,13.6,34.1,0.0
1762623124.8424933,2025-11-08T17:32:04.842493,17.4,34.1,0.0
1762623126.1111548,2025-11-08T17:32:06.111155,13.7,34.1,0.0
1762623127.3407192,2025-11-08T17:32:07.340719,21.7,34.1,0.0
1762623128.5698423,2025-11-08T17:32:08.569842,16.1,34.0,0.0
1762623129.8314216,2025-11-08T17:32:09.831422,14.9,34.0,0.0
1762623131.074136,2025-11-08T17:32:11.074136,13.5,34.0,0.0
1762623132.2999043,2025-11-08T17:32:12.299904,14.6,34.0,0.0
1762623133.5385523,2025-11-08T17:32:13.538552,15.0,34.0,0.0
1762623134.762929,2025-11-08T17:32:14.762929,14.4,34.0,0.0
1762623136.0212905,2025-11-08T17:32:16.021291,17.2,34.0,0.0
1762623137.2572966,2025-11-08T17:32:17.257297,13.6,33.9,0.0
1762623138.5232549,2025-11-08T17:32:18.523255,13.8,33.9,0.0
1762623139.7621179,2025-11-08T17:32:19.762118,14.8,33.9,0.0
1762623141.011336,2025-11-08T17:32:21.011336,16.2,33.9,0.0
1762623142.2716672,2025-11-08T17:32:22.271667,12.0,33.9,0.0
1762623143.6306791,2025-11-08T17:32:23.630679,17.2,33.9,0.0
1762623144.8509386,2025-11-08T17:32:24.850939,14.1,34.0,0.0
1762623146.0920212,2025-11-08T17:32:26.092021,14.2,33.9,0.0
1762623147.3275833,2025-11-08T17:32:27.327583,14.2,33.9,0.0
1762623148.5600886,2025-11-08T17:32:28.560089,15.8,34.0,0.0
1762623149.801152,2025-11-08T17:32:29.801152,14.7,34.0,0.0
1762623151.0381317,2025-11-08T17:32:31.038132,8.9,34.0,0.0
1762623152.272894,2025-11-08T17:32:32.272894,16.5,34.0,0.0
1762623153.602106,2025-11-08T17:32:33.602106,14.4,34.0,0.0
1762623154.8394396,2025-11-08T17:32:34.839440,14.5,34.0,0.0
1762623156.0644186,2025-11-08T17:32:36.064419,13.7,34.0,0.0
1762623157.2941208,2025-11-08T17:32:37.294121,15.0,34.0,0.0
1762623158.5158587,2025-11-08T17:32:38.515859,8.7,34.0,0.0
1762623159.7713838,2025-11-08T17:32:39.771384,23.1,34.0,0.0
1762623161.1256194,2025-11-08T17:32:41.125619,14.8,34.0,0.0
1762623162.3681798,2025-11-08T17:32:42.368180,13.8,34.0,0.0
1762623163.597066,2025-11-08T17:32:43.597066,14.3,34.1,0.0
1762623164.8352761,2025-11-08T17:32:44.835276,16.6,34.1,0.0
1762623166.0779164,2025-11-08T17:32:46.077916,11.4,34.1,0.0
1762623167.4407804,2025-11-08T17:32:47.440780,16.2,34.1,0.0
1762623168.6936238,2025-11-08T17:32:48.693624,14.2,34.0,0.0
1762623169.9225552,2025-11-08T17:32:49.922555,9.3,34.0,0.0
1762623171.1911952,2025-11-08T17:32:51.191195,18.3,34.0,0.0
1762623172.4946222,2025-11-08T17:32:52.494622,17.7,34.0,0.0
1762623173.7285614,2025-11-08T17:32:53.728561,12.9,34.0,0.0
1762623174.963901,2025-11-08T17:32:54.963901,10.1,34.0,0.0
1762623176.2146902,2025-11-08T17:32:56.214690,17.1,34.0,0.0
1762623177.5435822,2025-11-08T17:32:57.543582,16.1,34.0,0.0
1762623178.775181,2025-11-08T17:32:58.775181,15.5,34.0,0.0
1762623180.023336,2025-11-08T17:33:00.023336,11.2,34.0,0.0
1762623181.3617663,2025-11-08T17:33:01.361766,15.2,34.0,0.0
1762623182.6174214,2025-11-08T17:33:02.617421,13.7,34.0,0.0
1762623183.8398383,2025-11-08T17:33:03.839838,13.8,34.0,0.0
1762623185.090253,2025-11-08T17:33:05.090253,15.6,34.0,0.0
1762623186.3189535,2025-11-08T17:33:06.318954,13.9,33.9,0.0
1762623187.5671818,2025-11-08T17:33:07.567182,19.3,34.0,0.0
1762623188.7978492,2025-11-08T17:33:08.797849,15.4,34.0,0.0
1762623190.0536442,2025-11-08T17:33:10.053644,15.8,34.0,0.0
1762623191.277401,2025-11-08T17:33:11.277401,15.3,34.0,0.0
1762623192.530544,2025-11-08T17:33:12.530544,15.9,34.1,0.0
1762623193.7550778,2025-11-08T17:33:13.755078,14.2,34.1,0.0
1762623195.0077827,2025-11-08T17:33:15.007783,14.6,34.1,0.0
1762623196.232077,2025-11-08T17:33:16.232077,14.1,34.1,0.0
1762623197.4803476,2025-11-08T17:33:17.480348,15.5,34.1,0.0
1762623198.7039366,2025-11-08T17:33:18.703937,15.4,34.1,0.0
1762623199.941211,2025-11-08T17:33:19.941211,14.6,34.1,0.0
1762623201.1621566,2025-11-08T17:33:21.162157,13.3,34.1,0.0
1762623202.5169725,2025-11-08T17:33:22.516973,14.5,34.1,0.0
1762623203.7560837,2025-11-08T17:33:23.756084,13.5,34.1,0.0
1762623204.9862416,2025-11-08T17:33:24.986242,16.1,34.1,0.0
1762623206.2245414,2025-11-08T17:33:26.224541,12.9,34.0,0.0
1762623207.4894707,2025-11-08T17:33:27.489471,14.5,34.0,0.0
1762623208.740217,2025-11-08T17:33:28.740217,14.7,34.1,0.0
1762623209.985405,2025-11-08T17:33:29.985405,12.9,34.1,0.0
1762623211.2248359,2025-11-08T17:33:31.224836,15.4,34.1,0.0
1762623212.4481783,2025-11-08T17:33:32.448178,14.4,34.1,0.0
1762623213.6881201,2025-11-08T17:33:33.688120,14.4,34.1,0.0
1762623214.9187105,2025-11-08T17:33:34.918710,15.2,34.1,0.0
1762623216.1793876,2025-11-08T17:33:36.179388,13.3,34.1,0.0
1762623217.4088824,2025-11-08T17:33:37.408882,14.0,34.1,0.0
1762623218.6369956,2025-11-08T17:33:38.636996,13.1,34.1,0.0
1762623219.8799412,2025-11-08T17:33:39.879941,11.6,34.1,0.0
1762623221.220882,2025-11-08T17:33:41.220882,15.7,34.1,0.0
1762623222.458283,2025-11-08T17:33:42.458283,13.2,34.1,0.0
1762623223.690201,2025-11-08T17:33:43.690201,14.6,34.0,0.0
1762623224.9365957,2025-11-08T17:33:44.936596,14.8,34.0,0.0
1762623226.1577375,2025-11-08T17:33:46.157737,14.6,34.0,0.0
1762623227.398888,2025-11-08T17:33:47.398888,13.6,34.0,0.0
1762623228.6182218,2025-11-08T17:33:48.618222,13.7,34.0,0.0
1762623229.861765,2025-11-08T17:33:49.861765,13.9,34.0,0.0
1762623231.0895958,2025-11-08T17:33:51.089596,17.0,34.0,0.0
1762623232.3339908,2025-11-08T17:33:52.333991,15.9,34.1,0.0
1762623233.5627654,2025-11-08T17:33:53.562765,13.1,34.1,0.0
1762623234.7893195,2025-11-08T17:33:54.789320,15.5,34.1,0.0
1762623236.1151197,2025-11-08T17:33:56.115120,12.4,34.1,0.0
1762623237.3898108,2025-11-08T17:33:57.389811,16.0,34.0,0.0
1762623238.6370974,2025-11-08T17:33:58.637097,16.9,34.0,0.0
1762623239.8707151,2025-11-08T17:33:59.870715,14.5,34.0,0.0
1762623241.118717,2025-11-08T17:34:01.118717,13.8,34.0,0.0
1762623242.340059,2025-11-08T17:34:02.340059,14.4,34.0,0.0
1762623243.569547,2025-11-08T17:34:03.569547,12.3,34.0,0.0
1762623244.7940989,2025-11-08T17:34:04.794099,15.0,34.0,0.0
1762623246.0357597,2025-11-08T17:34:06.035760,13.0,34.0,0.0
1762623247.2585375,2025-11-08T17:34:07.258538,15.2,34.0,0.0
1762623248.5055416,2025-11-08T17:34:08.505542,18.4,34.2,0.0
1762623249.8645637,2025-11-08T17:34:09.864564,17.8,34.1,0.0
1762623251.1109836,2025-11-08T17:34:11.110984,11.9,34.1,0.0
1762623252.348509,2025-11-08T17:34:12.348509,14.5,34.1,0.0
1762623253.591125,2025-11-08T17:34:13.591125,13.9,34.1,0.0
1762623254.8082497,2025-11-08T17:34:14.808250,14.4,34.1,0.0
1762623256.0469503,2025-11-08T17:34:16.046950,12.7,34.1,0.0
1762623257.2825851,2025-11-08T17:34:17.282585,9.1,34.1,0.0
1762623258.5222266,2025-11-08T17:34:18.522227,18.1,34.1,0.0
1762623259.9143064,2025-11-08T17:34:19.914306,15.2,34.1,0.0
1762623261.1641822,2025-11-08T17:34:21.164182,28.1,35.1,0.0
1762623262.385771,2025-11-08T17:34:22.385771,14.4,35.1,0.0
1762623263.6213336,2025-11-08T17:34:23.621334,12.3,35.1,0.0
1762623264.8459349,2025-11-08T17:34:24.845935,17.5,35.0,0.0
1762623266.0786386,2025-11-08T17:34:26.078639,13.1,35.1,0.0
1762623267.3205655,2025-11-08T17:34:27.320565,13.8,35.1,0.0
1762623268.7019284,2025-11-08T17:34:28.701928,20.7,35.0,0.0
1762623269.9446685,2025-11-08T17:34:29.944669,14.1,35.1,0.0
1762623271.1766236,2025-11-08T17:34:31.176624,13.6,35.1,0.0
1762623272.55467,2025-11-08T17:34:32.554670,18.9,35.2,0.0
1762623273.78537,2025-11-08T17:34:33.785370,14.8,35.2,0.0
1762623275.0096755,2025-11-08T17:34:35.009676,14.6,35.1,0.0
1762623276.2409801,2025-11-08T17:34:36.240980,13.3,35.1,0.0
1762623277.4780798,2025-11-08T17:34:37.478080,13.0,35.1,0.0
1762623278.7088661,2025-11-08T17:34:38.708866,13.3,35.1,0.0
1762623279.928251,2025-11-08T17:34:39.928251,11.8,35.1,0.0
1762623281.2916,2025-11-08T17:34:41.291600,14.7,35.1,0.0
1762623282.5359225,2025-11-08T17:34:42.535923,15.2,35.1,0.0
1762623283.7557123,2025-11-08T17:34:43.755712,16.1,35.1,0.0
1762623284.9757144,2025-11-08T17:34:44.975714,15.3,35.1,0.0
1762623286.214758,2025-11-08T17:34:46.214758,11.4,35.1,0.0
1762623287.55206,2025-11-08T17:34:47.552060,15.4,35.1,0.0
1762623288.7870414,2025-11-08T17:34:48.787041,12.2,35.1,0.0
1762623290.0132556,2025-11-08T17:34:50.013256,14.8,35.1,0.0
1762623291.2495804,2025-11-08T17:34:51.249580,16.7,35.1,0.0
1762623292.521159,2025-11-08T17:34:52.521159,11.9,35.1,0.0
1762623293.8864405,2025-11-08T17:34:53.886441,15.2,35.1,0.0
1762623295.1334302,2025-11-08T17:34:55.133430,16.6,35.1,0.0
1762623296.3587377,2025-11-08T17:34:56.358738,11.2,35.1,0.0
1762623297.737748,2025-11-08T17:34:57.737748,15.8,35.1,0.0
1762623298.9788713,2025-11-08T17:34:58.978871,15.1,35.1,0.0
1762623300.2177436,2025-11-08T17:35:00.217744,11.7,35.1,0.0
1762623301.576636,2025-11-08T17:35:01.576636,17.5,35.1,0.0
1762623302.8128705,2025-11-08T17:35:02.812871,14.9,35.1,0.0
1762623304.0413857,2025-11-08T17:35:04.041386,18.9,35.1,0.0
1762623305.2734704,2025-11-08T17:35:05.273470,15.2,35.1,0.0
1762623306.508829,2025-11-08T17:35:06.508829,13.0,35.1,0.0
1762623307.7976246,2025-11-08T17:35:07.797625,15.8,35.1,0.0
1762623309.048387,2025-11-08T17:35:09.048387,12.5,35.1,0.0
1762623310.2714212,2025-11-08T17:35:10.271421,15.7,35.1,0.0
1762623311.5157173,2025-11-08T17:35:11.515717,13.6,35.1,0.0
1762623312.7526376,2025-11-08T17:35:12.752638,17.9,35.1,0.0
1762623314.0069404,2025-11-08T17:35:14.006940,14.0,35.1,0.0
1762623315.2272093,2025-11-08T17:35:15.227209,13.5,35.1,0.0
1762623316.4584837,2025-11-08T17:35:16.458484,13.3,35.1,0.0
1762623317.6913843,2025-11-08T17:35:17.691384,11.4,35.1,0.0
1762623319.0300572,2025-11-08T17:35:19.030057,14.1,35.1,0.0
1762623320.2699764,2025-11-08T17:35:20.269976,14.6,35.1,0.0
1762623321.4916458,2025-11-08T17:35:21.491646,16.1,35.1,0.0
1762623322.7178693,2025-11-08T17:35:22.717869,13.8,35.1,0.0
1762623323.9356725,2025-11-08T17:35:23.935673,13.1,35.1,0.0
1762623325.1783795,2025-11-08T17:35:25.178380,13.8,35.1,0.0
1762623326.3966675,2025-11-08T17:35:26.396667,15.4,35.1,0.0
1762623327.6516633,2025-11-08T17:35:27.651663,14.1,35.1,0.0
1762623328.8701544,2025-11-08T17:35:28.870154,14.1,35.1,0.0
1762623330.1129997,2025-11-08T17:35:30.113000,12.8,35.1,0.0
1762623331.3323858,2025-11-08T17:35:31.332386,14.7,35.1,0.0
1762623332.5560963,2025-11-08T17:35:32.556096,14.1,35.1,0.0
1762623333.7752934,2025-11-08T17:35:33.775293,12.2,35.1,0.0
1762623335.0104353,2025-11-08T17:35:35.010435,14.5,35.1,0.0
1762623336.2485564,2025-11-08T17:35:36.248556,11.0,35.1,0.0
1762623337.5858762,2025-11-08T17:35:37.585876,15.7,35.1,0.0
1762623338.8130474,2025-11-08T17:35:38.813047,14.4,35.1,0.0
1762623340.049079,2025-11-08T17:35:40.049079,11.9,35.1,0.0
1762623341.4023159,2025-11-08T17:35:41.402316,14.5,35.1,0.0
1762623342.637105,2025-11-08T17:35:42.637105,16.1,35.1,0.0
1762623343.8549662,2025-11-08T17:35:43.854966,14.0,35.1,0.0
1762623345.098644,2025-11-08T17:35:45.098644,15.9,35.1,0.0
1762623346.3201215,2025-11-08T17:35:46.320122,14.1,35.1,0.0
1762623347.553869,2025-11-08T17:35:47.553869,15.8,35.1,0.0
1762623348.7857082,2025-11-08T17:35:48.785708,12.0,35.1,0.0
1762623350.1351883,2025-11-08T17:35:50.135188,15.6,35.1,0.0
1762623351.3802361,2025-11-08T17:35:51.380236,13.4,35.1,0.0
1762623352.612891,2025-11-08T17:35:52.612891,17.8,35.0,0.0
1762623353.860352,2025-11-08T17:35:53.860352,14.6,35.1,0.0
1762623355.0969195,2025-11-08T17:35:55.096920,12.3,35.1,0.0
1762623356.423338,2025-11-08T17:35:56.423338,15.6,35.1,0.0
1762623357.6491714,2025-11-08T17:35:57.649171,13.7,35.1,0.0
1762623358.8684967,2025-11-08T17:35:58.868497,15.3,35.1,0.0
1762623360.1061661,2025-11-08T17:36:00.106166,15.2,35.1,0.0
1762623361.340736,2025-11-08T17:36:01.340736,11.1,35.0,0.0
1762623362.6823525,2025-11-08T17:36:02.682353,16.5,35.1,0.0
1762623363.9080324,2025-11-08T17:36:03.908032,13.6,35.0,0.0
1762623365.138754,2025-11-08T17:36:05.138754,12.7,35.1,0.0
1762623366.3975825,2025-11-08T17:36:06.397583,18.2,35.1,0.0
1762623367.6675043,2025-11-08T17:36:07.667504,13.6,35.1,0.0
1762623368.8941994,2025-11-08T17:36:08.894199,13.0,35.1,0.0
1762623370.1201046,2025-11-08T17:36:10.120105,13.5,35.1,0.0
1762623371.3538997,2025-11-08T17:36:11.353900,13.4,35.1,0.0
1762623372.5721369,2025-11-08T17:36:12.572137,15.5,35.1,0.0
1762623373.7982259,2025-11-08T17:36:13.798226,13.1,35.1,0.0
1762623375.0448763,2025-11-08T17:36:15.044876,13.2,35.1,0.0
1762623376.3362765,2025-11-08T17:36:16.336277,14.4,35.1,0.0
1762623377.5761583,2025-11-08T17:36:17.576158,15.5,35.1,0.0
1762623378.7960522,2025-11-08T17:36:18.796052,15.7,35.1,0.0
1762623380.0367217,2025-11-08T17:36:20.036722,16.7,35.1,0.0
1762623381.2604659,2025-11-08T17:36:21.260466,13.3,35.1,0.0
1762623382.4995248,2025-11-08T17:36:22.499525,20.3,35.1,0.0
1762623383.723266,2025-11-08T17:36:23.723266,10.4,35.1,0.0
1762623385.0846906,2025-11-08T17:36:25.084691,15.5,35.1,0.0
1762623386.3188987,2025-11-08T17:36:26.318899,14.8,35.1,0.0
1762623387.5524354,2025-11-08T17:36:27.552435,15.5,35.1,0.0
1762623388.7959144,2025-11-08T17:36:28.795914,12.5,35.2,0.0
1762623390.0155377,2025-11-08T17:36:30.015538,14.9,35.2,0.0
1762623391.2509813,2025-11-08T17:36:31.250981,13.3,35.2,0.0
1762623392.4699848,2025-11-08T17:36:32.469985,16.7,35.1,0.0
1762623393.7267516,2025-11-08T17:36:33.726752,15.9,35.2,0.0
1762623394.9578798,2025-11-08T17:36:34.957880,15.2,35.2,0.0
1762623396.2396896,2025-11-08T17:36:36.239690,17.4,35.2,0.0
1762623397.5399268,2025-11-08T17:36:37.539927,22.2,35.2,0.0
1762623398.783355,2025-11-08T17:36:38.783355,15.2,35.2,0.0
1762623400.0021944,2025-11-08T17:36:40.002194,15.2,35.2,0.0
1762623401.2381985,2025-11-08T17:36:41.238199,13.9,35.2,0.0
1762623402.4772685,2025-11-08T17:36:42.477268,12.6,35.2,0.0
1762623403.7965875,2025-11-08T17:36:43.796587,13.1,35.2,0.0
1762623405.027484,2025-11-08T17:36:45.027484,15.8,35.2,0.0
1762623406.2515416,2025-11-08T17:36:46.251542,13.6,35.2,0.0
1762623407.492649,2025-11-08T17:36:47.492649,14.4,35.2,0.0
1762623408.719453,2025-11-08T17:36:48.719453,14.6,35.2,0.0
1762623409.9517522,2025-11-08T17:36:49.951752,14.4,35.2,0.0
1762623411.1807494,2025-11-08T17:36:51.180749,14.8,35.2,0.0
1762623412.4058194,2025-11-08T17:36:52.405819,18.6,35.2,0.0
1762623413.628608,2025-11-08T17:36:53.628608,13.7,35.1,0.0
1762623414.8635807,2025-11-08T17:36:54.863581,13.4,35.1,0.0
1762623416.1103141,2025-11-08T17:36:56.110314,12.2,35.1,0.0
1762623417.4063315,2025-11-08T17:36:57.406332,15.1,35.1,0.0
1762623418.636653,2025-11-08T17:36:58.636653,15.7,35.1,0.0
1762623419.8773134,2025-11-08T17:36:59.877313,14.5,35.1,0.0
1762623421.2490811,2025-11-08T17:37:01.249081,18.3,35.1,0.0
1762623422.5073998,2025-11-08T17:37:02.507400,15.7,35.1,0.0
1762623423.732517,2025-11-08T17:37:03.732517,14.4,35.1,0.0
1762623424.970074,2025-11-08T17:37:04.970074,15.4,35.1,0.0
1762623426.2269254,2025-11-08T17:37:06.226925,10.8,35.1,0.0
1762623427.5745409,2025-11-08T17:37:07.574541,15.1,35.1,0.0
1762623428.8102398,2025-11-08T17:37:08.810240,15.7,35.1,0.0
1762623430.0285683,2025-11-08T17:37:10.028568,14.1,35.1,0.0
1762623431.2683332,2025-11-08T17:37:11.268333,13.1,35.1,0.0
1762623432.4885917,2025-11-08T17:37:12.488592,12.9,35.1,0.0
1762623433.739893,2025-11-08T17:37:13.739893,14.8,35.1,0.0
1762623435.0213966,2025-11-08T17:37:15.021397,13.7,35.1,0.0
1762623436.317559,2025-11-08T17:37:16.317559,15.6,35.2,0.0
1762623437.5545115,2025-11-08T17:37:17.554512,14.2,35.2,0.0
1762623438.7725115,2025-11-08T17:37:18.772511,13.4,35.2,0.0
1762623440.016541,2025-11-08T17:37:20.016541,14.5,35.2,0.0
1762623441.250084,2025-11-08T17:37:21.250084,13.9,35.1,0.0
1762623442.4856634,2025-11-08T17:37:22.485663,18.8,35.1,0.0
1762623443.7431917,2025-11-08T17:37:23.743192,11.9,35.1,0.0
1762623445.0433059,2025-11-08T17:37:25.043306,15.6,35.1,0.0
1762623446.291984,2025-11-08T17:37:26.291984,16.2,35.1,0.0
1762623447.512667,2025-11-08T17:37:27.512667,14.4,35.1,0.0
1762623448.7496884,2025-11-08T17:37:28.749688,15.5,35.1,0.0
1762623449.9663644,2025-11-08T17:37:29.966364,16.3,35.1,0.0
1762623451.2027771,2025-11-08T17:37:31.202777,11.7,35.1,0.0
1762623452.4491997,2025-11-08T17:37:32.449200,16.2,35.1,0.0
1762623453.6931734,2025-11-08T17:37:33.693173,12.2,35.1,0.0
1762623454.9337845,2025-11-08T17:37:34.933784,16.8,35.1,0.0
1762623456.1648414,2025-11-08T17:37:36.164841,12.7,35.1,0.0
1762623457.3965116,2025-11-08T17:37:37.396512,14.8,35.1,0.0
1762623458.6317625,2025-11-08T17:37:38.631763,13.9,35.1,0.0
1762623459.8592765,2025-11-08T17:37:39.859277,13.5,35.1,0.0
1762623461.1057327,2025-11-08T17:37:41.105733,14.6,35.1,0.0
1762623462.4179223,2025-11-08T17:37:42.417922,12.5,35.1,0.0
1762623463.6366966,2025-11-08T17:37:43.636697,13.1,35.1,0.0
1762623464.8645055,2025-11-08T17:37:44.864506,15.8,35.1,0.0
1762623466.1098514,2025-11-08T17:37:46.109851,14.8,35.1,0.0
1762623467.3552015,2025-11-08T17:37:47.355201,16.8,35.1,0.0
1762623468.573028,2025-11-08T17:37:48.573028,13.8,35.1,0.0
1762623469.8058653,2025-11-08T17:37:49.805865,15.7,35.1,0.0
1762623471.0227737,2025-11-08T17:37:51.022774,15.2,35.1,0.0
1762623472.2705984,2025-11-08T17:37:52.270598,15.5,35.1,0.0
1762623473.4877126,2025-11-08T17:37:53.487713,15.6,35.1,0.0
1762623474.73534,2025-11-08T17:37:54.735340,16.2,35.1,0.0
1762623475.966678,2025-11-08T17:37:55.966678,11.4,35.1,0.0
1762623477.3528473,2025-11-08T17:37:57.352847,20.4,35.3,0.0
1762623478.5956056,2025-11-08T17:37:58.595606,14.2,35.3,0.0
1762623479.8139713,2025-11-08T17:37:59.813971,15.1,35.3,0.0
1762623481.0569336,2025-11-08T17:38:01.056934,14.8,35.3,0.0
1762623482.287099,2025-11-08T17:38:02.287099,15.1,35.3,0.0
1762623483.5182314,2025-11-08T17:38:03.518231,12.8,35.2,0.0
1762623484.735802,2025-11-08T17:38:04.735802,15.5,35.3,0.0
1762623485.964278,2025-11-08T17:38:05.964278,12.1,35.3,0.0
1762623487.1947715,2025-11-08T17:38:07.194772,10.1,35.3,0.0
1762623488.4268317,2025-11-08T17:38:08.426832,16.5,35.3,0.0
1762623489.7430236,2025-11-08T17:38:09.743024,17.5,35.2,0.0
1762623490.973409,2025-11-08T17:38:10.973409,13.0,35.2,0.0
1762623492.2004428,2025-11-08T17:38:12.200443,14.1,35.3,0.0
1762623493.4288843,2025-11-08T17:38:13.428884,13.3,35.2,0.0
1762623494.7035968,2025-11-08T17:38:14.703597,14.2,35.2,0.0
1762623495.9332218,2025-11-08T17:38:15.933222,14.8,35.2,0.0
1762623497.177479,2025-11-08T17:38:17.177479,15.6,35.2,0.0
1762623498.4089785,2025-11-08T17:38:18.408978,14.6,35.2,0.0
1762623499.634946,2025-11-08T17:38:19.634946,15.1,35.2,0.0
1762623500.8652444,2025-11-08T17:38:20.865244,13.3,35.2,0.0
1762623502.089823,2025-11-08T17:38:22.089823,14.3,35.1,0.0
1762623503.3194952,2025-11-08T17:38:23.319495,15.2,35.1,0.0
1762623504.601614,2025-11-08T17:38:24.601614,12.5,35.1,0.0
1762623505.8930032,2025-11-08T17:38:25.893003,13.9,35.1,0.0
1762623507.1410947,2025-11-08T17:38:27.141095,20.5,35.2,0.0
1762623508.3786707,2025-11-08T17:38:28.378671,11.9,35.2,0.0
1762623509.7342193,2025-11-08T17:38:29.734219,16.0,35.2,0.0
1762623510.9613929,2025-11-08T17:38:30.961393,14.2,35.2,0.0
1762623512.200102,2025-11-08T17:38:32.200102,14.2,35.2,0.0
1762623513.4536502,2025-11-08T17:38:33.453650,13.4,35.2,0.0
1762623514.6745908,2025-11-08T17:38:34.674591,15.9,35.2,0.0
1762623515.9129984,2025-11-08T17:38:35.912998,14.9,35.2,0.0
1762623517.138866,2025-11-08T17:38:37.138866,15.8,35.2,0.0
1762623518.404736,2025-11-08T17:38:38.404736,37.5,37.0,0.0
1762623519.763175,2025-11-08T17:38:39.763175,44.8,37.6,0.0
1762623521.0227358,2025-11-08T17:38:41.022736,42.3,38.0,0.0
1762623522.7321577,2025-11-08T17:38:42.732158,34.8,38.1,0.0
1762623523.9728413,2025-11-08T17:38:43.972841,16.0,38.1,0.0
1762623525.2219536,2025-11-08T17:38:45.221954,11.9,38.1,0.0
1762623526.559131,2025-11-08T17:38:46.559131,16.1,38.1,0.0
1762623527.7924864,2025-11-08T17:38:47.792486,15.1,38.1,0.0
1762623529.0386627,2025-11-08T17:38:49.038663,10.9,38.1,0.0
1762623530.3865502,2025-11-08T17:38:50.386550,16.0,38.1,0.0
1762623531.6366935,2025-11-08T17:38:51.636693,14.2,38.1,0.0
1762623532.8637533,2025-11-08T17:38:52.863753,23.4,38.1,0.0
1762623534.10124,2025-11-08T17:38:54.101240,15.2,38.1,0.0
1762623535.3471086,2025-11-08T17:38:55.347109,15.9,38.1,0.0
1762623536.5908911,2025-11-08T17:38:56.590891,14.8,38.1,0.0
1762623537.8185267,2025-11-08T17:38:57.818527,14.6,38.1,0.0
1762623539.069746,2025-11-08T17:38:59.069746,17.5,38.1,0.0
1762623540.2988672,2025-11-08T17:39:00.298867,16.9,38.1,0.0
1762623541.5526347,2025-11-08T17:39:01.552635,15.8,38.1,0.0
1762623542.8023355,2025-11-08T17:39:02.802336,9.7,38.1,0.0
1762623544.07527,2025-11-08T17:39:04.075270,16.0,38.1,0.0
1762623545.4389896,2025-11-08T17:39:05.438990,17.6,38.1,0.0
1762623546.696752,2025-11-08T17:39:06.696752,14.0,38.1,0.0
1762623547.9368095,2025-11-08T17:39:07.936810,15.5,38.1,0.0
